cycle,rOM,dOM,sOM
5,506.4000000000001,26.84,50.959999999999994
5,1220.6999999999998,97.295,184.73000000000008
6,262.8,16.62,31.0
6,485.5999999999999,33.24,62.0
6,1149.2000000000003,116.59500000000003,224.75
7,252.39999999999998,19.82,36.52
7,464.8000000000001,39.63999999999999,73.04
7,1079.0000000000005,134.595,264.7699999999999
8,242.0,23.02,42.04
8,444.0,46.040000000000006,84.08
8,1011.4,153.34499999999994,304.0399999999999
9,235.5,21.025,48.56
9,423.1999999999999,52.44,95.12
9,954.1999999999998,154.61,346.52499999999975
10,225.10000000000002,22.575000000000003,55.31
10,402.4000000000001,58.84000000000002,106.15999999999998
10,883.9999999999998,171.21000000000004,391.0799999999999
11,214.7,23.975,62.21
11,381.5999999999999,65.24,117.20000000000002
11,816.4000000000001,180.76,434.6499999999999
12,204.29999999999998,28.275,66.41
12,360.8000000000001,71.64,128.24
12,750.1000000000003,204.16,464.95000000000005
13,193.9,33.275000000000006,69.71
13,340.0,78.04,139.28
13,679.9,230.0149999999999,493.9150000000001
14,183.5,38.275,73.00999999999999
14,319.1999999999999,84.44,150.31999999999996
14,612.2999999999998,256.66499999999996,523.225
15,173.10000000000002,43.275,76.31
15,298.4000000000001,90.84000000000002,161.36
15,542.1,280.56999999999994,553.3
16,165.3,45.675,79.61
16,288.0,86.84000000000002,172.40000000000003
16,497.90000000000003,283.32499999999993,584.5699999999999
17,158.8,45.480000000000004,83.91
17,282.8,72.46000000000001,187.44000000000003
17,460.19999999999993,264.3699999999999,624.1199999999999
18,149.7,47.53000000000001,88.44000000000001
18,264.6,69.66,203.4
18,391.3,274.9699999999999,663.2499999999999
19,139.3,50.730000000000004,93.12
19,246.4,66.25999999999999,219.96
19,336.7,271.1199999999999,702.7200000000003
20,128.9,53.93000000000001,97.8
20,225.6,65.46000000000001,236.51999999999995
20,284.70000000000005,263.6699999999999,741.4650000000003
21,121.1,54.529999999999994,102.48
21,204.8,64.65999999999998,253.07999999999996
21,231.4,259.4199999999999,778.1549999999996
22,112.0,54.78000000000001,108.425
22,193.1,58.66,269.63999999999993
22,192.4,243.2199999999999,814.6450000000001
23,108.1,55.78000000000001,111.185
23,180.1,59.26000000000001,277.65
23,158.6,238.42499999999998,831.7149999999996
24,99.0,57.830000000000005,114.91000000000001
24,159.3,68.35999999999999,284.30999999999995
24,136.5,224.77499999999986,846.0849999999995
25,88.6,61.58000000000001,118.3
25,138.5,78.35999999999999,290.07000000000005
25,111.80000000000001,216.77499999999986,858.4200000000003
26,78.2,66.58,120.33999999999999
26,119.0,88.35999999999997,295.83000000000004
26,96.2,198.92499999999987,868.4199999999995
27,67.8,71.58,122.38000000000001
27,103.4,91.65999999999997,302.74
27,89.7,184.8249999999998,874.5999999999998
28,57.4,76.57999999999998,124.42000000000002
28,87.8,94.66499999999998,310.88
28,85.80000000000001,163.17499999999987,876.8800000000005
29,47.0,81.57999999999998,126.45999999999998
29,80.0,88.21499999999997,319.25000000000006
29,78.0,146.57499999999985,877.8100000000001
30,36.6,86.57999999999998,128.5
30,67.0,86.81499999999997,327.77
30,63.7,135.97499999999985,879.3400000000001
31,28.8,88.97999999999999,130.54000000000002
31,55.3,85.41499999999998,336.28999999999996
31,45.5,130.62999999999982,879.5200000000003
32,21.0,89.72999999999999,133.84500000000003
32,50.1,75.26499999999999,345.51
32,39.0,122.67999999999985,875.5849999999996
33,11.9,90.33499999999998,138.265
33,38.4,74.16999999999999,351.76
33,39.0,103.72999999999985,871.1150000000004
34,8.0,87.03499999999998,142.615
34,25.400000000000002,76.51999999999997,355.69
34,39.0,85.72999999999985,865.5950000000006
35,8.0,79.83499999999998,145.61499999999998
35,15.000000000000002,78.71999999999998,359.77
35,39.0,67.97999999999998,859.9249999999998
36,8.0,72.63499999999999,148.61499999999998
36,15.000000000000002,69.71999999999998,362.2000000000001
36,39.0,53.73000000000008,851.0350000000005
37,8.0,65.43500000000002,151.7
37,15.000000000000002,62.52000000000002,362.68000000000006
37,39.0,41.880000000000095,839.7849999999995
38,8.0,58.98500000000001,154.37
38,15.000000000000002,55.32000000000002,363.15999999999997
38,39.0,32.08000000000002,826.79
39,8.0,55.335000000000015,154.51000000000002
39,15.000000000000002,50.520000000000024,361.3899999999999
39,39.0,23.884999999999966,812.8250000000004
40,8.0,51.735000000000014,154.75
40,15.000000000000002,46.92000000000003,358.2700000000001
40,39.0,17.734999999999964,797.1349999999998
41,8.0,48.13500000000001,154.99
41,15.000000000000002,43.32000000000002,355.15
41,39.0,12.33500000000003,780.695
42,8.0,44.53500000000001,155.23
42,15.000000000000002,39.72000000000003,352.0299999999999
42,39.0,7.889999999999995,763.3550000000002
43,8.0,40.93500000000001,155.47
43,15.000000000000002,36.120000000000026,348.91000000000014
43,39.0,4.289999999999995,745.1149999999998
44,8.0,37.335000000000015,155.71
44,15.000000000000002,32.520000000000024,345.7900000000001
44,39.0,1.4949999999999957,726.4550000000002
45,8.0,33.735000000000014,155.95
45,15.000000000000002,28.91999999999999,342.67
45,39.0,0.24499999999999977,707.2250000000003
46,8.0,30.134999999999994,156.19000000000003
46,15.000000000000002,25.319999999999993,339.5499999999999
46,39.0,0.24499999999999977,686.6449999999996
47,8.0,26.534999999999993,156.47
47,15.000000000000002,21.719999999999988,336.4300000000001
47,39.0,0.24499999999999977,666.5300000000002
48,8.0,22.93499999999999,157.55
48,15.000000000000002,18.11999999999999,333.68
48,39.0,0.24499999999999977,649.6299999999999
49,8.0,19.334999999999994,158.63
49,15.000000000000002,14.520000000000007,331.41999999999996
49,39.0,0.24499999999999977,633.0949999999999
50,8.0,16.584999999999994,158.96
50,15.000000000000002,10.920000000000007,329.56000000000006
50,39.0,0.24499999999999977,616.7150000000004
51,8.0,14.785000000000005,158.24
51,15.000000000000002,7.919999999999999,327.1000000000001
51,39.0,0.24499999999999977,600.9149999999998
52,8.0,12.985000000000005,157.51999999999998
52,15.000000000000002,6.119999999999998,323.78999999999996
52,39.0,0.24499999999999977,585.375
53,8.0,11.185000000000006,156.8
53,15.000000000000002,4.3199999999999985,320.54999999999995
53,39.0,0.24499999999999977,569.835
54,8.0,9.385000000000005,156.07999999999998
54,15.000000000000002,2.519999999999999,317.31000000000006
54,39.0,0.24499999999999977,554.2950000000001
55,8.0,7.584999999999999,155.36
55,15.000000000000002,0.7200000000000001,314.07
55,39.0,0.24499999999999977,538.96
56,8.0,5.784999999999999,154.64
56,15.000000000000002,0.06999999999999988,309.78
56,39.0,0.24499999999999977,523.8399999999998
57,8.0,3.9849999999999994,153.92
57,15.000000000000002,0.06999999999999988,304.7399999999999
57,39.0,0.24499999999999977,508.91999999999985
58,8.0,2.184999999999999,153.2
58,15.000000000000002,0.06999999999999988,299.70000000000005
58,39.0,0.24499999999999977,494.33000000000004
59,8.0,0.385,152.505
59,15.000000000000002,0.06999999999999988,294.65999999999997
59,39.0,0.24499999999999977,480.05
60,8.0,0.03499999999999994,150.855
60,15.000000000000002,0.06999999999999988,289.61999999999995
60,39.0,0.24499999999999977,466.1499999999999
